"ID","SalePrice"
2857,206106.615540364
2858,206106.615540364
2859,122593.793457264
2860,167091.25963532
2861,136092.619069212
2862,206001.787149239
2863,184892.599927611
2864,212425.950767908
2865,150604.849540788
2866,167740.490064357
2867,125425.441169331
2868,123723.267753811
2869,115511.162058658
2870,127166.119619306
2871,105010.221559687
2872,88571.3601412315
2873,123300.32023378
2874,128676.556523548
2875,132159.352125187
2876,190081.659838414
2877,148417.811393872
2878,192237.92216909
2879,131225.949100782
2880,124879.874294252
2881,134452.888375376
2882,135706.984461278
2883,209272.374916207
2884,213728.276582143
2885,183165.65527784
2886,135702.979521288
2887,117268.929226525
2888,129971.662509651
2889,99578.9865817139
2890,108178.639101758
2891,120257.756533487
2892,113238.885555558
2893,135807.250433354
2894,101724.261243643
2895,272330.883480213
2896,274861.920441782
2897,169719.786449708
2898,151985.860742297
2899,262530.99486922
2900,158279.928979202
2901,194626.627441687
2902,198433.49477846
2903,269361.90713575
2904,314351.587076492
2905,94711.1351182795
2906,174543.83968536
2907,124917.781594705
2908,150326.75693681
2909,146948.927844789
2910,104111.605486945
2911,100136.64843729
2912,141299.642669424
2913,102317.604236357
2914,102317.604236357
2915,107681.422231735
2916,102317.604236357
2917,141471.729154925
2918,164371.390429355
2919,213645.567902684
